# bodies: subj_dog,subj_cat
1789192693.0155,1.5500,2.6000,-1.2653,0.3250,2.2000,0.9000,0.2000
1789192693.0999,1.6000,2.6000,-1.2631,0.3250,2.2000,0.9000,0.2000
1789192693.1856,1.6500,2.6000,-1.2608,0.3250,2.2000,0.9000,0.2000
1789192693.3110,1.7000,2.6000,-1.2584,0.3250,2.2000,0.9000,0.2000
1789192693.4193,1.7500,2.6000,-1.2560,0.3250,2.2000,0.9000,0.2000
1789192693.5015,1.8000,2.6000,-1.2534,0.3250,2.2000,0.9000,0.2000
1789192693.5792,1.8500,2.6000,-1.2509,0.3250,2.2000,0.9000,0.2000
1789192693.6743,1.9000,2.6000,-1.2482,0.3250,2.2000,0.9000,0.2000
1789192693.7535,1.9500,2.6000,-1.2455,0.3250,2.2000,0.9000,0.2000
1789192693.8330,2.0000,2.6000,-1.2427,0.3250,2.2000,0.9000,0.2000
1789192693.9139,2.0500,2.6000,-1.2399,0.3250,2.2000,0.9000,0.2000
1789192693.9948,2.1000,2.6000,-1.2370,0.3250,2.2000,0.9000,0.2000
1789192694.0763,2.1500,2.6000,-1.2340,0.3250,2.2000,0.9000,0.2000
1789192694.1590,2.2000,2.6000,-1.2310,0.3250,2.2000,0.9000,0.2000
1789192694.2410,2.2500,2.6000,-1.2279,0.3250,2.2000,0.9000,0.2000
1789192694.3246,2.3000,2.6000,-1.2247,0.3250,2.2000,0.9000,0.2000
1789192694.4083,2.3500,2.6000,-1.2215,0.3250,2.2000,0.9000,0.2000
1789192694.4936,2.4000,2.6000,-1.2182,0.3250,2.2000,0.9000,0.2000
1789192694.5778,2.4500,2.6000,-1.2149,0.3250,2.2000,0.9000,0.2000
1789192694.6630,2.5000,2.6000,-1.2115,0.3250,2.2000,0.9000,0.2000
1789192694.7472,2.5500,2.6000,-1.2080,0.3250,2.2000,0.9000,0.2000
1789192694.8318,2.6000,2.6000,-1.2045,0.3250,2.2000,0.9000,0.2000
1789192694.9175,2.6500,2.6000,-1.2009,0.3250,2.2000,0.9000,0.2000
1789192695.0026,2.7000,2.6000,-1.1973,0.3250,2.2000,0.9000,0.2000
1789192695.0810,2.7500,2.6000,-1.1936,0.3250,2.2000,0.9000,0.2000
1789192695.1606,2.8000,2.6000,-1.1898,0.3250,2.2000,0.9000,0.2000
1789192695.2416,2.8500,2.6000,-1.1860,0.3250,2.2000,0.9000,0.2000
1789192695.3267,2.9000,2.6000,-1.1822,0.3250,2.2000,0.9000,0.2000
1789192695.4112,2.9500,2.6000,-1.1782,0.3250,2.2000,0.9000,0.2000
1789192695.4960,3.0000,2.6000,-1.1743,0.3250,2.2000,0.9000,0.2000
1789192695.5805,3.0500,2.6000,-1.1702,0.3250,2.2000,0.9000,0.2000
1789192695.6639,3.1000,2.6000,-1.1661,0.3250,2.2000,0.9000,0.2000
1789192695.7467,3.1500,2.6000,-1.1620,0.3250,2.2000,0.9000,0.2000
1789192695.8328,3.2000,2.6000,-1.1578,0.3250,2.2000,0.9000,0.2000
1789192695.9178,3.2500,2.6000,-1.1536,0.3250,2.2000,0.9000,0.2000
1789192696.0031,3.3000,2.6000,-1.1493,0.3250,2.2000,0.9000,0.2000
1789192696.0890,3.3500,2.6000,-1.1449,0.3250,2.2000,0.9000,0.2000
1789192696.1739,3.4000,2.6000,-1.1405,0.3250,2.2000,0.9000,0.2000
1789192696.2584,3.4500,2.6000,-1.1361,0.3250,2.2000,0.9000,0.2000
1789192696.3424,3.5000,2.6000,-1.1316,0.3250,2.2000,0.9000,0.2000
1789192696.4272,3.5500,2.6000,-1.1270,0.3250,2.2000,0.9000,0.2000
1789192696.5141,3.6000,2.6000,-1.1224,0.3250,2.2000,0.9000,0.2000
1789192696.5951,3.6500,2.6000,-1.1178,0.3250,2.2000,0.9000,0.2000
1789192696.6773,3.7000,2.6000,-1.1131,0.3250,2.2000,0.9000,0.2000
1789192696.7612,3.7500,2.6000,-1.1084,0.3250,2.2000,0.9000,0.2000
1789192696.8455,3.8000,2.6000,-1.1036,0.3250,2.2000,0.9000,0.2000
1789192696.9287,3.8500,2.6000,-1.0988,0.3250,2.2000,0.9000,0.2000
1789192697.0171,3.9000,2.6000,-1.0939,0.3250,2.2000,0.9000,0.2000
1789192697.1012,3.9500,2.6000,-1.0890,0.3250,2.2000,0.9000,0.2000
