cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,x,x_bin,x_soft,yaw
0.0,0.0,0.980804979801178,,0.013555125042330474,22093,0.5640648603439331,-0.14135946333408356,0.8090965151786804,0.625,2,18.889640917012002,1,0.0,4,-0.007689982652664185,-17.983850479125977
0.0,0.0,0.9744992852210999,,0.014479458041023463,22142,0.5639790892601013,-0.1412879377603531,0.8089665174484253,0.625,2,18.96107587503502,1,0.0,4,-0.008118883706629276,-17.979602813720703
0.0,0.0,0.9762963652610779,,0.02160362497670576,22243,0.5638165473937988,-0.14114883542060852,0.8087349534034729,0.625,2,19.033037042012438,1,0.0,4,-0.0076895589008927345,-17.97727394104004
0.0,0.0,0.9755588173866272,,0.0036255409941077232,22293,0.5637310743331909,-0.14107167720794678,0.8086107969284058,0.625,2,19.080894500017166,1,0.0,4,-0.007585987448692322,-17.97727394104004
0.0,0.0,0.975045382976532,,0.011679125018417835,22343,0.5636487603187561,-0.140995591878891,0.8085107803344727,0.625,2,19.155151583021507,1,0.0,4,-0.00829972606152296,-17.97727394104004
0.0,0.0,0.9748395085334778,,0.015408458013553172,22393,0.5635639429092407,-0.140912726521492,0.8083924055099487,0.625,2,19.226725124986842,1,0.0,4,-0.007976642809808254,-17.977272033691406
0.0,0.0,0.9746877551078796,,7.312500383704901e-05,22442,0.5634874701499939,-0.14083543419837952,0.8082892298698425,0.625,2,19.277653541998006,1,0.0,4,-0.008972634561359882,-17.977272033691406
0.0,0.0,0.9741880893707275,,0.006142499973066151,22542,0.5633295178413391,-0.14067141711711884,0.8080945014953613,0.625,2,19.3505080830073,1,0.0,4,-0.010105276480317116,-17.977270126342773
0.0,0.0,0.9752296209335327,,0.00610537501052022,22593,0.5632489323616028,-0.1405819207429886,0.8079872727394104,0.625,2,19.417081792023964,1,0.0,4,-0.009964973665773869,-17.977270126342773
0.0,0.0,0.9747326970100403,,0.014508082997053862,22692,0.5631131529808044,-0.14042150974273682,0.8078020215034485,0.625,2,19.492294208030216,1,0.0,4,-0.01001447532325983,-17.97397804260254
