cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,wall,x,x_bin,x_soft,yaw
0.0,0.0,0.9688012599945068,,0.013289124995935708,38130,0.5292751789093018,-0.14215759932994843,0.7998573780059814,0.625,2,35.10088662500493,1,1789088578.543782,0.0,4,-0.09406141191720963,21.61436653137207
0.0,13.333333432674408,0.9853345155715942,,0.014773333969060332,38180,0.5287035703659058,-0.1422257125377655,0.7998695969581604,0.625,2,35.16931779199513,1,1789088578.6122172,-0.2222222238779068,3,-0.11870457231998444,21.723207473754883
0.0,13.333333432674408,0.955008327960968,,0.015297583013307303,38230,0.5276862382888794,-0.14249184727668762,0.7998658418655396,0.625,2,35.23591200000374,1,1789088578.6788108,-0.2222222238779068,3,-0.13824737071990967,21.90073585510254
0.0,13.333333432674408,0.9696502089500427,,0.020025207952130586,38330,0.5268282294273376,-0.14265386760234833,0.7998788356781006,0.625,2,35.308017916977406,1,1789088578.750918,-0.2222222238779068,3,-0.11729458719491959,22.266128540039062
0.0,0.0,0.923410177230835,,0.00036670896224677563,38380,0.5269544720649719,-0.14251616597175598,0.7999237775802612,0.625,2,35.354739249974955,1,1789088578.797641,0.0,4,-0.08071420341730118,22.49690055847168
0.0,0.0,0.9728129506111145,,0.0075073750340379775,38435,0.5269387364387512,-0.14243626594543457,0.7999865412712097,0.625,2,35.42908804200124,1,1789088578.8719912,0.0,4,-0.07773983478546143,22.781341552734375
0.2,0.0,0.9898638129234314,,0.013667792023625225,38530,0.5272408127784729,-0.14216886460781097,0.8001204133033752,0.375,1,35.50103324995143,1,1789088578.943938,0.0,4,-0.051077526062726974,23.469161987304688
0.2,0.0,0.9715420603752136,,0.016827707993797958,38580,0.5274134874343872,-0.14199453592300415,0.8001867532730103,0.375,1,35.57089583395282,1,1789088579.013802,0.0,4,-0.06587234139442444,23.797937393188477
0.0,0.0,0.9934727549552917,,0.020990499993786216,38630,0.527437686920166,-0.14187872409820557,0.8002446293830872,0.625,2,35.641517791955266,1,1789088579.084425,0.0,4,-0.05715601518750191,24.118206024169922
0.0,0.0,0.994659960269928,,0.0023541670525446534,38682,0.5278264284133911,-0.14161404967308044,0.8002752065658569,0.625,2,35.68954137497349,1,1789088579.13245,0.0,4,-0.02739248238503933,24.355701446533203
